SITE_ID,CUST_ID,ORDER_ID,ORDER_LINE_NO,ORDER_DEL_NO,DEMAND_KEY,DEMAND_TYPE,SUPPLY_KEY,SUPPLY_TYPE,BASE_ID,LOT_ID,SPLIT_ID,PART_ID,WANT_DATE,FINISH_DATE,ORDER_QTY,SHIPPED_QTY,DESIRED_QTY,RECEIVED_QTY,ALLOCATED_QTY
MTM2,CID-00022-03,CO-100018-22,12,95,CD~CO-100018-22~*~*~12~95,CD,NULL," "," "," "," ",TA32317,2027-07-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,95,CD~CO-100018-22~*~*~13~95,CD,NULL," "," "," "," ",TA32318,2027-07-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00347-01,CO-087119,1,357,CD~CO-087119~*~*~1~357,CD,NULL," "," "," "," ",1112.397.001,2027-07-12 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,1,35,CD~CO-100001~*~*~1~35,CD,NULL," "," "," "," ",64503,2027-07-12 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,46,CD~CO-100001~*~*~4~46,CD,NULL," "," "," "," ",1224196,2027-07-12 00:00:00.000,2026-05-29 00:00:00.000,60.00000000,0.00000000,0.00000000,0.00000000,60.00000000
MTM2,CID-00660-03,CO-100001,4,47,CD~CO-100001~*~*~4~47,CD,NULL," "," "," "," ",1224196,2027-07-12 00:00:00.000,2026-05-29 00:00:00.000,360.00000000,0.00000000,0.00000000,0.00000000,360.00000000
MTM2,CID-00612-01,CO-100019,1,198,CD~CO-100019~*~*~1~198,CD,NULL," "," "," "," ",139014203,2027-07-11 00:00:00.000,2026-05-29 00:00:00.000,1080.00000000,0.00000000,0.00000000,0.00000000,1080.00000000
MTM2,CID-00612-01,CO-100019,4,98,CD~CO-100019~*~*~4~98,CD,NULL," "," "," "," ",139016310,2027-07-11 00:00:00.000,2026-05-29 00:00:00.000,1080.00000000,0.00000000,0.00000000,0.00000000,1080.00000000
MTM2,CID-00022-03,CO-100018-22,2,44,CD~CO-100018-22~*~*~2~44,CD,NULL," "," "," "," ",AKK46582,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,96.00000000,0.00000000,0.00000000,0.00000000,96.00000000
MTM2,CID-00022-03,CO-100018-22,3,43,CD~CO-100018-22~*~*~3~43,CD,NULL," "," "," "," ",AKK54380,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,80.00000000,0.00000000,0.00000000,0.00000000,80.00000000
MTM2,CID-00022-03,CO-100018-22,4,42,CD~CO-100018-22~*~*~4~42,CD,NULL," "," "," "," ",AKK57447,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,180.00000000,0.00000000,0.00000000,0.00000000,180.00000000
MTM2,CID-00022-03,CO-100018-22,8,32,CD~CO-100018-22~*~*~8~32,CD,NULL," "," "," "," ",HXE186089HX1,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00022-03,CO-100018-22,9,26,CD~CO-100018-22~*~*~9~26,CD,NULL," "," "," "," ",M88984MX1,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,200.00000000,0.00000000,0.00000000,0.00000000,200.00000000
MTM2,CID-00022-03,CO-100033,1,37,CD~CO-100033~*~*~1~37,CD,NULL," "," "," "," ",AT573671,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
MTM2,CID-00022-03,CO-100033,2,36,CD~CO-100033~*~*~2~36,CD,NULL," "," "," "," ",AT577534,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
MTM2,CID-00022-03,CO-100033,3,37,CD~CO-100033~*~*~3~37,CD,NULL," "," "," "," ",AT578426,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
MTM2,CID-00022-03,CO-100033,4,36,CD~CO-100033~*~*~4~36,CD,NULL," "," "," "," ",AT578462,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
MTM2,CID-00022-03,CO-100033,5,36,CD~CO-100033~*~*~5~36,CD,NULL," "," "," "," ",AT578465,2027-07-09 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
MTM2,CID-00331-01,CO-100013-21,1,48,CD~CO-100013-21~*~*~1~48,CD,NULL," "," "," "," ","11057-7392      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,740.00000000,0.00000000,0.00000000,0.00000000,740.00000000
MTM2,CID-00331-01,CO-100013-21,2,53,CD~CO-100013-21~*~*~2~53,CD,NULL," "," "," "," ","11057-7822      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100013-21,3,48,CD~CO-100013-21~*~*~3~48,CD,NULL," "," "," "," ","11057-7975      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,140.00000000,0.00000000,0.00000000,0.00000000,140.00000000
MTM2,CID-00331-01,CO-100013-21,4,28,CD~CO-100013-21~*~*~4~28,CD,NULL," "," "," "," ","11058-4138      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,320.00000000,0.00000000,0.00000000,0.00000000,320.00000000
MTM2,CID-00331-01,CO-100013-21,5,43,CD~CO-100013-21~*~*~5~43,CD,NULL," "," "," "," ","11058-7355      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000
MTM2,CID-00331-01,CO-100013-21,6,26,CD~CO-100013-21~*~*~6~26,CD,NULL," "," "," "," ","11058-7782      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,250.00000000,0.00000000,0.00000000,0.00000000,250.00000000
MTM2,CID-00331-01,CO-100013-21,7,48,CD~CO-100013-21~*~*~7~48,CD,NULL," "," "," "," ","13042-0804      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,14,47,CD~CO-100013-21~*~*~14~47,CD,NULL," "," "," "," ","27012-0857D      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,600.00000000,0.00000000,0.00000000,0.00000000,600.00000000
MTM2,CID-00331-01,CO-100013-21,15,40,CD~CO-100013-21~*~*~15~40,CD,NULL," "," "," "," ","27012-0917      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,16,54,CD~CO-100013-21~*~*~16~54,CD,NULL," "," "," "," ","27012-0922      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,455.00000000,0.00000000,0.00000000,0.00000000,455.00000000
MTM2,CID-00022-03,CO-100018-22,12,94,CD~CO-100018-22~*~*~12~94,CD,NULL," "," "," "," ",TA32317,2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,94,CD~CO-100018-22~*~*~13~94,CD,NULL," "," "," "," ",TA32318,2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00331-01,CO-100025-21,1,53,CD~CO-100025-21~*~*~1~53,CD,NULL," "," "," "," ","11057-7822      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,30000.00000000,0.00000000,0.00000000,0.00000000,30000.00000000
MTM2,CID-00331-01,CO-100025-21,2,52,CD~CO-100025-21~*~*~2~52,CD,NULL," "," "," "," ","13042-0804      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100025-21,3,53,CD~CO-100025-21~*~*~3~53,CD,NULL," "," "," "," ","13272-3993      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,8800.00000000,0.00000000,0.00000000,0.00000000,8800.00000000
MTM2,CID-00331-01,CO-100025-21,4,33,CD~CO-100025-21~*~*~4~33,CD,NULL," "," "," "," ","13272-3994      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,16640.00000000,0.00000000,0.00000000,0.00000000,16640.00000000
MTM2,CID-00331-01,CO-100025-21,5,53,CD~CO-100025-21~*~*~5~53,CD,NULL," "," "," "," ","13272-4000      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,8640.00000000,0.00000000,0.00000000,0.00000000,8640.00000000
MTM2,CID-00331-01,CO-100025-21,7,53,CD~CO-100025-21~*~*~7~53,CD,NULL," "," "," "," ","49103-0016      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,8500.00000000,0.00000000,0.00000000,0.00000000,8500.00000000
MTM2,CID-00331-01,CO-100025-21,8,53,CD~CO-100025-21~*~*~8~53,CD,NULL," "," "," "," ","49103-0017      ",2027-07-08 00:00:00.000,2026-05-29 00:00:00.000,9000.00000000,0.00000000,0.00000000,0.00000000,9000.00000000
MTM2,CID-00045-01,CO-087125,1,912,CD~CO-087125~*~*~1~912,CD,NULL," "," "," "," ",0501 216 523,2027-07-06 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00347-01,CO-087118,1,337,CD~CO-087118~*~*~1~337,CD,NULL," "," "," "," ",1112.301.060,2027-07-05 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00347-01,CO-087119,1,354,CD~CO-087119~*~*~1~354,CD,NULL," "," "," "," ",1112.397.001,2027-07-05 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,1,34,CD~CO-100001~*~*~1~34,CD,NULL," "," "," "," ",64503,2027-07-05 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,45,CD~CO-100001~*~*~4~45,CD,NULL," "," "," "," ",1224196,2027-07-05 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00022-03,CO-100018-22,12,93,CD~CO-100018-22~*~*~12~93,CD,NULL," "," "," "," ",TA32317,2027-07-05 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,93,CD~CO-100018-22~*~*~13~93,CD,NULL," "," "," "," ",TA32318,2027-07-05 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,6,44,CD~CO-100018-22~*~*~6~44,CD,NULL," "," "," "," ",AUC24108,2027-07-04 00:00:00.000,2026-05-29 00:00:00.000,740.00000000,0.00000000,0.00000000,0.00000000,740.00000000
MTM2,CID-00022-03,CO-100018-22,15,30,CD~CO-100018-22~*~*~15~30,CD,NULL," "," "," "," ",UC46986,2027-07-04 00:00:00.000,2026-05-29 00:00:00.000,54.00000000,0.00000000,0.00000000,0.00000000,54.00000000
MTM2,CID-00022-03,CO-100018-22,16,30,CD~CO-100018-22~*~*~16~30,CD,NULL," "," "," "," ",UC46987,2027-07-04 00:00:00.000,2026-05-29 00:00:00.000,54.00000000,0.00000000,0.00000000,0.00000000,54.00000000
MTM2,CID-00329-01,CO-100015,16,56,CD~CO-100015~*~*~16~56,CD,NULL," "," "," "," ",0E5772,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00329-01,CO-100015,17,51,CD~CO-100015~*~*~17~51,CD,NULL," "," "," "," ",0E5772A,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,800.00000000,0.00000000,0.00000000,0.00000000,800.00000000
MTM2,CID-00329-01,CO-100015,22,89,CD~CO-100015~*~*~22~89,CD,NULL," "," "," "," ",0K9516A,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,1000.00000000,0.00000000,0.00000000,0.00000000,1000.00000000
MTM2,CID-00329-01,CO-100015,23,21,CD~CO-100015~*~*~23~21,CD,NULL," "," "," "," ",G020978,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00329-01,CO-100015,25,32,CD~CO-100015~*~*~25~32,CD,NULL," "," "," "," ",A0001293351,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,40.00000000,0.00000000,0.00000000,0.00000000,40.00000000
MTM2,CID-00329-01,CO-100015,26,24,CD~CO-100015~*~*~26~24,CD,NULL," "," "," "," ",A0001599643,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,80.00000000,0.00000000,0.00000000,0.00000000,80.00000000
MTM2,CID-00022-03,CO-100018-22,2,43,CD~CO-100018-22~*~*~2~43,CD,NULL," "," "," "," ",AKK46582,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,72.00000000,0.00000000,0.00000000,0.00000000,72.00000000
MTM2,CID-00022-03,CO-100018-22,3,42,CD~CO-100018-22~*~*~3~42,CD,NULL," "," "," "," ",AKK54380,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000
MTM2,CID-00022-03,CO-100018-22,4,41,CD~CO-100018-22~*~*~4~41,CD,NULL," "," "," "," ",AKK57447,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,180.00000000,0.00000000,0.00000000,0.00000000,180.00000000
MTM2,CID-00022-03,CO-100018-22,12,92,CD~CO-100018-22~*~*~12~92,CD,NULL," "," "," "," ",TA32317,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,92,CD~CO-100018-22~*~*~13~92,CD,NULL," "," "," "," ",TA32318,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100033,1,36,CD~CO-100033~*~*~1~36,CD,NULL," "," "," "," ",AT573671,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,20.00000000,0.00000000,0.00000000,0.00000000,20.00000000
MTM2,CID-00022-03,CO-100033,2,35,CD~CO-100033~*~*~2~35,CD,NULL," "," "," "," ",AT577534,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,20.00000000,0.00000000,0.00000000,0.00000000,20.00000000
MTM2,CID-00022-03,CO-100033,3,36,CD~CO-100033~*~*~3~36,CD,NULL," "," "," "," ",AT578426,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,20.00000000,0.00000000,0.00000000,0.00000000,20.00000000
MTM2,CID-00022-03,CO-100033,4,35,CD~CO-100033~*~*~4~35,CD,NULL," "," "," "," ",AT578462,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,20.00000000,0.00000000,0.00000000,0.00000000,20.00000000
MTM2,CID-00022-03,CO-100033,5,35,CD~CO-100033~*~*~5~35,CD,NULL," "," "," "," ",AT578465,2027-07-01 00:00:00.000,2026-05-29 00:00:00.000,20.00000000,0.00000000,0.00000000,0.00000000,20.00000000
MTM2,CID-00045-01,CO-087125,1,911,CD~CO-087125~*~*~1~911,CD,NULL," "," "," "," ",0501 216 523,2027-06-29 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00347-01,CO-087118,1,345,CD~CO-087118~*~*~1~345,CD,NULL," "," "," "," ",1112.301.060,2027-06-28 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,2,10,CD~CO-100001~*~*~2~10,CD,NULL," "," "," "," ",64508,2027-06-28 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,44,CD~CO-100001~*~*~4~44,CD,NULL," "," "," "," ",1224196,2027-06-28 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00194-01,CO-100003,16,88,CD~CO-100003~*~*~16~88,CD,NULL," "," "," "," ",3313131,2027-06-28 00:00:00.000,2026-05-29 00:00:00.000,70.00000000,0.00000000,0.00000000,0.00000000,70.00000000
MTM2,CID-00194-01,CO-100003,17,77,CD~CO-100003~*~*~17~77,CD,NULL," "," "," "," ",3313135,2027-06-28 00:00:00.000,2026-05-29 00:00:00.000,48.00000000,0.00000000,0.00000000,0.00000000,48.00000000
MTM2,CID-00612-01,CO-100019,1,194,CD~CO-100019~*~*~1~194,CD,NULL," "," "," "," ",139014203,2027-06-27 00:00:00.000,2026-05-29 00:00:00.000,816.00000000,0.00000000,0.00000000,0.00000000,816.00000000
MTM2,CID-00612-01,CO-100019,2,143,CD~CO-100019~*~*~2~143,CD,NULL," "," "," "," ",139014207,2027-06-27 00:00:00.000,2026-05-29 00:00:00.000,192.00000000,0.00000000,0.00000000,0.00000000,192.00000000
MTM2,CID-00612-01,CO-100019,4,94,CD~CO-100019~*~*~4~94,CD,NULL," "," "," "," ",139016310,2027-06-27 00:00:00.000,2026-05-29 00:00:00.000,816.00000000,0.00000000,0.00000000,0.00000000,816.00000000
MTM2,CID-00612-01,CO-100019,5,72,CD~CO-100019~*~*~5~72,CD,NULL," "," "," "," ",809088201,2027-06-27 00:00:00.000,2026-05-29 00:00:00.000,192.00000000,0.00000000,0.00000000,0.00000000,192.00000000
MTM2,CID-00022-03,CO-085550,1,0,CO~CO-085550~*~*~1~0,CO,"WO~CO-085550~1~0~0~0~ ",WO,CO-085550,1,0," ",2027-06-25 00:00:00.000,2027-06-24 23:50:00.000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000
MTM2,CID-00022-03,CO-085550,1,0,CO~CO-085550~*~*~1~0,CO,"WO~CO-085550~1~0~0~0~ ",WO,CO-085550,1,0," ",2027-06-25 00:00:00.000,2027-06-25 00:00:00.000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000
MTM2,CID-00331-01,CO-100013-21,2,52,CD~CO-100013-21~*~*~2~52,CD,NULL," "," "," "," ","11057-7822      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100013-21,3,47,CD~CO-100013-21~*~*~3~47,CD,NULL," "," "," "," ","11057-7975      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,280.00000000,0.00000000,0.00000000,0.00000000,280.00000000
MTM2,CID-00331-01,CO-100013-21,4,27,CD~CO-100013-21~*~*~4~27,CD,NULL," "," "," "," ","11058-4138      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,220.00000000,0.00000000,0.00000000,0.00000000,220.00000000
MTM2,CID-00331-01,CO-100013-21,5,42,CD~CO-100013-21~*~*~5~42,CD,NULL," "," "," "," ","11058-7355      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000
MTM2,CID-00331-01,CO-100013-21,6,25,CD~CO-100013-21~*~*~6~25,CD,NULL," "," "," "," ","11058-7782      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,250.00000000,0.00000000,0.00000000,0.00000000,250.00000000
MTM2,CID-00331-01,CO-100013-21,12,26,CD~CO-100013-21~*~*~12~26,CD,NULL," "," "," "," ","13272-7037      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,1140.00000000,0.00000000,0.00000000,0.00000000,1140.00000000
MTM2,CID-00331-01,CO-100013-21,14,46,CD~CO-100013-21~*~*~14~46,CD,NULL," "," "," "," ","27012-0857D      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,600.00000000,0.00000000,0.00000000,0.00000000,600.00000000
MTM2,CID-00331-01,CO-100013-21,15,39,CD~CO-100013-21~*~*~15~39,CD,NULL," "," "," "," ","27012-0917      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,16,53,CD~CO-100013-21~*~*~16~53,CD,NULL," "," "," "," ","27012-0922      ",2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,325.00000000,0.00000000,0.00000000,0.00000000,325.00000000
MTM2,CID-00022-03,CO-100018-22,7,5,CD~CO-100018-22~*~*~7~5,CD,NULL," "," "," "," ",CB01515846,2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,4.00000000,0.00000000,0.00000000,0.00000000,4.00000000
MTM2,CID-00022-03,CO-100018-22,12,91,CD~CO-100018-22~*~*~12~91,CD,NULL," "," "," "," ",TA32317,2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,91,CD~CO-100018-22~*~*~13~91,CD,NULL," "," "," "," ",TA32318,2027-06-25 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00331-01,CO-100013-21,1,47,CD~CO-100013-21~*~*~1~47,CD,NULL," "," "," "," ","11057-7392      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,370.00000000,0.00000000,0.00000000,0.00000000,370.00000000
MTM2,CID-00331-01,CO-100013-21,4,26,CD~CO-100013-21~*~*~4~26,CD,NULL," "," "," "," ","11058-4138      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,80.00000000,0.00000000,0.00000000,0.00000000,80.00000000
MTM2,CID-00331-01,CO-100013-21,7,47,CD~CO-100013-21~*~*~7~47,CD,NULL," "," "," "," ","13042-0804      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,10,26,CD~CO-100013-21~*~*~10~26,CD,NULL," "," "," "," ","13272-4001      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,2160.00000000,0.00000000,0.00000000,0.00000000,2160.00000000
MTM2,CID-00331-01,CO-100013-21,16,52,CD~CO-100013-21~*~*~16~52,CD,NULL," "," "," "," ","27012-0922      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,260.00000000,0.00000000,0.00000000,0.00000000,260.00000000
MTM2,CID-00331-01,CO-100013-21,17,26,CD~CO-100013-21~*~*~17~26,CD,NULL," "," "," "," ","49103-0016      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,8500.00000000,0.00000000,0.00000000,0.00000000,8500.00000000
MTM2,CID-00022-03,CO-100018-22,1,8,CD~CO-100018-22~*~*~1~8,CD,NULL," "," "," "," ",AKK29932,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000
MTM2,CID-00022-03,CO-100018-22,2,42,CD~CO-100018-22~*~*~2~42,CD,NULL," "," "," "," ",AKK46582,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,96.00000000,0.00000000,0.00000000,0.00000000,96.00000000
MTM2,CID-00022-03,CO-100018-22,3,41,CD~CO-100018-22~*~*~3~41,CD,NULL," "," "," "," ",AKK54380,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000
MTM2,CID-00022-03,CO-100018-22,4,40,CD~CO-100018-22~*~*~4~40,CD,NULL," "," "," "," ",AKK57447,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,150.00000000,0.00000000,0.00000000,0.00000000,150.00000000
MTM2,CID-00022-03,CO-100018-22,8,31,CD~CO-100018-22~*~*~8~31,CD,NULL," "," "," "," ",HXE186089HX1,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00022-03,CO-100018-22,9,25,CD~CO-100018-22~*~*~9~25,CD,NULL," "," "," "," ",M88984MX1,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,200.00000000,0.00000000,0.00000000,0.00000000,200.00000000
MTM2,CID-00331-01,CO-100025-21,1,52,CD~CO-100025-21~*~*~1~52,CD,NULL," "," "," "," ","11057-7822      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,45000.00000000,0.00000000,0.00000000,0.00000000,45000.00000000
MTM2,CID-00331-01,CO-100025-21,2,51,CD~CO-100025-21~*~*~2~51,CD,NULL," "," "," "," ","13042-0804      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,11800.00000000,0.00000000,0.00000000,0.00000000,11800.00000000
MTM2,CID-00331-01,CO-100025-21,3,52,CD~CO-100025-21~*~*~3~52,CD,NULL," "," "," "," ","13272-3993      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,9000.00000000,0.00000000,0.00000000,0.00000000,9000.00000000
MTM2,CID-00331-01,CO-100025-21,5,52,CD~CO-100025-21~*~*~5~52,CD,NULL," "," "," "," ","13272-4000      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,8960.00000000,0.00000000,0.00000000,0.00000000,8960.00000000
MTM2,CID-00331-01,CO-100025-21,6,28,CD~CO-100025-21~*~*~6~28,CD,NULL," "," "," "," ","14093-1268      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,20160.00000000,0.00000000,0.00000000,0.00000000,20160.00000000
MTM2,CID-00331-01,CO-100025-21,7,52,CD~CO-100025-21~*~*~7~52,CD,NULL," "," "," "," ","49103-0016      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,9000.00000000,0.00000000,0.00000000,0.00000000,9000.00000000
MTM2,CID-00331-01,CO-100025-21,8,52,CD~CO-100025-21~*~*~8~52,CD,NULL," "," "," "," ","49103-0017      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,9000.00000000,0.00000000,0.00000000,0.00000000,9000.00000000
MTM2,CID-00331-01,CO-100025-21,9,40,CD~CO-100025-21~*~*~9~40,CD,NULL," "," "," "," ","92026-0921      ",2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,13200.00000000,0.00000000,0.00000000,0.00000000,13200.00000000
MTM2,CID-00022-03,CO-100033,1,35,CD~CO-100033~*~*~1~35,CD,NULL," "," "," "," ",AT573671,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
MTM2,CID-00022-03,CO-100033,2,34,CD~CO-100033~*~*~2~34,CD,NULL," "," "," "," ",AT577534,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
MTM2,CID-00022-03,CO-100033,3,35,CD~CO-100033~*~*~3~35,CD,NULL," "," "," "," ",AT578426,2027-06-24 00:00:00.000,2026-05-29 00:00:00.000,16.00000000,0.00000000,0.00000000,0.00000000,16.00000000
